datetime,count
2011-02-20 03:00:00,50.3
2011-02-20 04:00:00,54.1
2011-02-20 06:00:00,72.7
2011-02-20 07:00:00,62.5
2011-02-20 08:00:00,34.2
2011-02-20 09:00:00,83.9
2011-02-20 10:00:00,56.3
2011-02-20 11:00:00,76.1
2011-02-20 12:00:00,100.1
2011-02-20 13:00:00,71.3
2011-02-20 14:00:00,100.5
2011-02-20 15:00:00,90.5
2011-02-20 16:00:00,84.4
2011-02-20 17:00:00,88.5
2011-02-20 18:00:00,74.3
2011-02-20 19:00:00,74.3
2011-02-20 20:00:00,67.3
2011-02-20 21:00:00,64.1
2011-02-20 22:00:00,67.9
2011-02-20 23:00:00,60.8
2011-02-21 00:00:00,36.0
2011-02-21 01:00:00,36.0
2011-02-21 02:00:00,36.0
2011-02-21 03:00:00,36.0
2011-02-21 04:00:00,37.4
2011-02-21 05:00:00,41.8
2011-02-21 06:00:00,38.9
2011-02-21 07:00:00,38.9
2011-02-21 08:00:00,36.0
2011-02-21 09:00:00,43.5
2011-02-21 10:00:00,52.0
2011-02-21 11:00:00,51.4
2011-02-21 12:00:00,60.4
2011-02-21 13:00:00,47.6
2011-02-21 14:00:00,69.1
2011-02-21 15:00:00,93.7
2011-02-21 16:00:00,47.6
2011-02-21 17:00:00,47.6
2011-02-21 18:00:00,51.4
2011-02-21 19:00:00,52.3
2011-02-21 20:00:00,48.6
2011-02-21 21:00:00,48.6
2011-02-21 22:00:00,48.6
2011-02-21 23:00:00,48.6
2011-02-22 06:00:00,50.1
2011-02-22 07:00:00,50.1
2011-02-22 08:00:00,63.1
2011-02-22 09:00:00,69.0
2011-02-22 10:00:00,91.0
2011-02-22 11:00:00,97.7
2011-02-22 12:00:00,115.3
2011-02-22 13:00:00,108.3
2011-02-22 14:00:00,95.7
2011-02-22 15:00:00,96.1
2011-02-22 16:00:00,107.3
2011-02-22 17:00:00,105.7
2011-02-22 18:00:00,96.2
2011-02-22 19:00:00,98.5
2011-02-22 20:00:00,101.3
2011-02-22 21:00:00,93.2
2011-02-22 22:00:00,90.9
2011-02-22 23:00:00,90.9
2011-02-23 00:00:00,9.8
2011-02-23 01:00:00,9.8
2011-02-23 02:00:00,12.0
2011-02-23 03:00:00,22.7
2011-02-23 05:00:00,57.1
2011-02-23 06:00:00,57.1
2011-02-23 07:00:00,73.0
2011-02-23 08:00:00,70.6
2011-02-23 09:00:00,70.1
2011-02-23 10:00:00,66.3
2011-02-23 11:00:00,78.9
2011-02-23 12:00:00,128.5
2011-02-23 13:00:00,132.5
2011-02-23 14:00:00,118.0
2011-02-23 15:00:00,118.0
2011-02-23 16:00:00,117.0
2011-02-23 17:00:00,118.0
2011-02-23 18:00:00,109.4
2011-02-23 19:00:00,115.5
2011-02-23 20:00:00,95.5
2011-02-23 21:00:00,71.1
2011-02-23 22:00:00,71.1
2011-02-23 23:00:00,82.8
2011-02-24 00:00:00,51.2
2011-02-24 01:00:00,51.9
2011-02-24 02:00:00,64.1
2011-02-24 03:00:00,21.7
2011-02-24 05:00:00,68.3
2011-02-24 06:00:00,29.8
2011-02-24 07:00:00,31.0
2011-02-24 08:00:00,76.3
2011-02-24 09:00:00,76.6
2011-02-24 10:00:00,67.1
2011-02-24 11:00:00,107.9
2011-02-24 12:00:00,105.9
2011-02-24 13:00:00,148.8
2011-02-24 14:00:00,156.9
2011-02-24 15:00:00,147.4
2011-02-24 16:00:00,156.9
2011-02-24 17:00:00,147.2
2011-02-24 18:00:00,95.3
2011-02-24 19:00:00,79.8
2011-02-24 20:00:00,80.5
2011-02-24 21:00:00,86.2
2011-02-24 22:00:00,80.1
2011-02-24 23:00:00,78.3
2011-02-25 00:00:00,45.6
2011-02-25 01:00:00,77.3
2011-02-25 02:00:00,77.3
2011-02-25 03:00:00,48.2
2011-02-25 05:00:00,55.1
2011-02-25 06:00:00,55.0
2011-02-25 07:00:00,56.4
2011-02-25 08:00:00,52.7
2011-02-25 09:00:00,45.5
2011-02-25 10:00:00,83.1
2011-02-25 11:00:00,97.8
2011-02-25 12:00:00,177.1
2011-02-25 13:00:00,177.1
2011-02-25 14:00:00,151.4
2011-02-25 15:00:00,150.8
2011-02-25 16:00:00,91.1
2011-02-25 17:00:00,96.5
2011-02-25 18:00:00,113.2
2011-02-25 19:00:00,113.2
2011-02-25 20:00:00,81.8
2011-02-25 21:00:00,108.0
2011-02-25 22:00:00,85.6
2011-02-25 23:00:00,83.3
2011-02-26 00:00:00,30.9
2011-02-26 01:00:00,31.2
2011-02-26 02:00:00,30.7
2011-02-26 03:00:00,23.2
2011-02-26 04:00:00,7.2
2011-02-26 05:00:00,7.0
2011-02-26 06:00:00,18.3
2011-02-26 07:00:00,19.5
2011-02-26 08:00:00,9.0
2011-02-26 09:00:00,37.5
2011-02-26 10:00:00,90.5
2011-02-26 11:00:00,60.2
2011-02-26 12:00:00,103.2
2011-02-26 13:00:00,72.0
2011-02-26 14:00:00,121.5
2011-02-26 15:00:00,101.4
2011-02-26 16:00:00,132.9
2011-02-26 17:00:00,113.4
2011-02-26 18:00:00,118.8
2011-02-26 19:00:00,117.9
2011-02-26 20:00:00,73.1
2011-02-26 21:00:00,65.6
2011-02-26 22:00:00,61.3
2011-02-26 23:00:00,54.2
2011-02-27 00:00:00,19.6
2011-02-27 01:00:00,18.9
2011-02-27 02:00:00,18.3
2011-02-27 03:00:00,36.3
2011-02-27 04:00:00,45.0
2011-02-27 06:00:00,24.3
2011-02-27 07:00:00,50.8
2011-02-27 08:00:00,53.1
2011-02-27 09:00:00,52.9
2011-02-27 10:00:00,51.2
2011-02-27 11:00:00,60.6
2011-02-27 12:00:00,65.3
2011-02-27 13:00:00,132.4
2011-02-27 14:00:00,110.9
2011-02-27 15:00:00,112.5
2011-02-27 16:00:00,112.5
2011-02-27 17:00:00,111.1
2011-02-27 18:00:00,111.1
2011-02-27 19:00:00,116.8
2011-02-27 20:00:00,84.9
2011-02-27 21:00:00,83.4
2011-02-27 22:00:00,74.7
2011-02-27 23:00:00,54.4
2011-02-28 00:00:00,99.7
2011-02-28 01:00:00,14.7
2011-02-28 03:00:00,24.5
2011-02-28 05:00:00,65.0
2011-02-28 06:00:00,48.7
2011-02-28 07:00:00,48.7
2011-02-28 08:00:00,54.6
2011-02-28 09:00:00,98.2
2011-02-28 10:00:00,168.4
2011-02-28 11:00:00,180.6
2011-02-28 12:00:00,180.6
2011-02-28 13:00:00,183.0
2011-02-28 14:00:00,134.3
2011-02-28 15:00:00,157.8
2011-02-28 16:00:00,139.9
2011-02-28 17:00:00,186.4
2011-02-28 18:00:00,208.8
2011-02-28 19:00:00,83.5
2011-02-28 20:00:00,95.6
2011-02-28 21:00:00,118.1
2011-02-28 22:00:00,94.7
2011-02-28 23:00:00,108.5
2011-03-20 00:00:00,38.7
2011-03-20 01:00:00,43.4
2011-03-20 02:00:00,24.5
2011-03-20 03:00:00,19.6
2011-03-20 04:00:00,18.3
2011-03-20 05:00:00,22.6
2011-03-20 06:00:00,31.2
2011-03-20 07:00:00,44.8
2011-03-20 08:00:00,31.7
2011-03-20 09:00:00,36.2
2011-03-20 10:00:00,31.2
2011-03-20 11:00:00,88.5
2011-03-20 12:00:00,88.7
2011-03-20 13:00:00,80.7
2011-03-20 14:00:00,79.9
2011-03-20 15:00:00,93.8
2011-03-20 16:00:00,89.8
2011-03-20 17:00:00,160.1
2011-03-20 18:00:00,163.3
2011-03-20 19:00:00,127.0
2011-03-20 20:00:00,107.7
2011-03-20 21:00:00,76.0
2011-03-20 22:00:00,66.8
2011-03-20 23:00:00,95.5
2011-03-21 00:00:00,6.1
2011-03-21 01:00:00,31.7
2011-03-21 02:00:00,72.6
2011-03-21 03:00:00,37.8
2011-03-21 05:00:00,27.4
2011-03-21 06:00:00,40.4
2011-03-21 07:00:00,16.4
2011-03-21 08:00:00,92.5
2011-03-21 09:00:00,95.2
2011-03-21 10:00:00,137.5
2011-03-21 11:00:00,152.4
2011-03-21 12:00:00,159.5
2011-03-21 13:00:00,195.7
2011-03-21 14:00:00,196.4
2011-03-21 15:00:00,179.7
2011-03-21 16:00:00,175.1
2011-03-21 17:00:00,175.1
2011-03-21 18:00:00,163.1
2011-03-21 19:00:00,266.5
2011-03-21 20:00:00,302.0
2011-03-21 21:00:00,166.0
2011-03-21 22:00:00,133.4
2011-03-21 23:00:00,105.6
2011-03-22 00:00:00,45.9
2011-03-22 01:00:00,55.0
2011-03-22 02:00:00,22.7
2011-03-22 03:00:00,47.3
2011-03-22 04:00:00,104.2
2011-03-22 05:00:00,83.8
2011-03-22 06:00:00,90.1
2011-03-22 07:00:00,116.9
2011-03-22 08:00:00,112.5
2011-03-22 09:00:00,110.2
2011-03-22 10:00:00,121.6
2011-03-22 11:00:00,99.7
2011-03-22 12:00:00,113.3
2011-03-22 13:00:00,184.1
2011-03-22 14:00:00,171.7
2011-03-22 15:00:00,198.0
2011-03-22 16:00:00,263.3
2011-03-22 17:00:00,263.9
2011-03-22 18:00:00,250.9
2011-03-22 19:00:00,180.1
2011-03-22 20:00:00,152.6
2011-03-22 21:00:00,189.6
2011-03-22 22:00:00,199.9
2011-03-22 23:00:00,195.8
2011-03-23 00:00:00,21.5
2011-03-23 01:00:00,5.4
2011-03-23 02:00:00,21.5
2011-03-23 03:00:00,69.5
2011-03-23 05:00:00,30.7
2011-03-23 06:00:00,64.2
2011-03-23 07:00:00,54.0
2011-03-23 08:00:00,64.7
2011-03-23 09:00:00,77.1
2011-03-23 10:00:00,74.2
2011-03-23 11:00:00,77.0
2011-03-23 12:00:00,85.3
2011-03-23 13:00:00,115.8
2011-03-23 14:00:00,82.7
2011-03-23 15:00:00,129.8
2011-03-23 16:00:00,162.0
2011-03-23 17:00:00,162.0
2011-03-23 18:00:00,197.8
2011-03-23 19:00:00,206.7
2011-03-23 20:00:00,79.2
2011-03-23 21:00:00,106.1
2011-03-23 22:00:00,97.5
2011-03-23 23:00:00,118.3
2011-03-24 00:00:00,31.9
2011-03-24 01:00:00,47.9
2011-03-24 02:00:00,32.6
2011-03-24 03:00:00,47.9
2011-03-24 04:00:00,47.9
2011-03-24 05:00:00,47.9
2011-03-24 06:00:00,47.9
2011-03-24 07:00:00,43.4
2011-03-24 08:00:00,30.3
2011-03-24 09:00:00,51.9
2011-03-24 10:00:00,56.0
2011-03-24 11:00:00,77.1
2011-03-24 12:00:00,93.8
2011-03-24 13:00:00,96.0
2011-03-24 14:00:00,91.9
2011-03-24 15:00:00,126.8
2011-03-24 16:00:00,165.1
2011-03-24 17:00:00,149.5
2011-03-24 18:00:00,137.6
2011-03-24 19:00:00,95.1
2011-03-24 20:00:00,100.7
2011-03-24 21:00:00,110.0
2011-03-24 22:00:00,114.2
2011-03-24 23:00:00,98.5
2011-03-25 00:00:00,11.2
2011-03-25 01:00:00,28.7
2011-03-25 02:00:00,14.6
2011-03-25 03:00:00,40.9
2011-03-25 04:00:00,58.2
2011-03-25 05:00:00,28.7
2011-03-25 06:00:00,30.8
2011-03-25 07:00:00,57.6
2011-03-25 08:00:00,43.0
2011-03-25 09:00:00,57.8
2011-03-25 10:00:00,118.1
2011-03-25 11:00:00,113.6
2011-03-25 12:00:00,114.0
2011-03-25 13:00:00,144.0
2011-03-25 14:00:00,99.3
2011-03-25 15:00:00,177.3
2011-03-25 16:00:00,157.7
2011-03-25 17:00:00,150.0
2011-03-25 18:00:00,108.1
2011-03-25 19:00:00,191.3
2011-03-25 20:00:00,132.5
2011-03-25 21:00:00,134.0
2011-03-25 22:00:00,154.4
2011-03-25 23:00:00,147.7
2011-03-26 00:00:00,18.9
2011-03-26 01:00:00,25.9
2011-03-26 02:00:00,38.6
2011-03-26 03:00:00,30.9
2011-03-26 04:00:00,45.9
2011-03-26 05:00:00,34.3
2011-03-26 06:00:00,42.6
2011-03-26 07:00:00,41.0
2011-03-26 08:00:00,49.9
2011-03-26 09:00:00,68.2
2011-03-26 10:00:00,71.2
2011-03-26 11:00:00,80.7
2011-03-26 12:00:00,104.7
2011-03-26 13:00:00,113.7
2011-03-26 14:00:00,113.7
2011-03-26 15:00:00,123.5
2011-03-26 16:00:00,123.5
2011-03-26 17:00:00,120.9
2011-03-26 18:00:00,81.5
2011-03-26 19:00:00,84.7
2011-03-26 20:00:00,68.3
2011-03-26 21:00:00,68.5
2011-03-26 22:00:00,62.9
2011-03-26 23:00:00,60.4
2011-03-27 00:00:00,22.7
2011-03-27 01:00:00,25.3
2011-03-27 02:00:00,15.5
2011-03-27 03:00:00,15.2
2011-03-27 04:00:00,10.7
2011-03-27 06:00:00,16.3
2011-03-27 07:00:00,13.3
2011-03-27 08:00:00,28.2
2011-03-27 09:00:00,35.5
2011-03-27 10:00:00,88.8
2011-03-27 11:00:00,122.0
2011-03-27 12:00:00,128.3
2011-03-27 13:00:00,88.0
2011-03-27 14:00:00,109.7
2011-03-27 15:00:00,111.2
2011-03-27 16:00:00,82.5
2011-03-27 17:00:00,121.2
2011-03-27 18:00:00,101.5
2011-03-27 19:00:00,122.6
2011-03-27 20:00:00,80.4
2011-03-27 21:00:00,76.2
2011-03-27 22:00:00,76.2
2011-03-27 23:00:00,76.2
2011-03-28 00:00:00,11.9
2011-03-28 01:00:00,11.3
2011-03-28 02:00:00,10.4
2011-03-28 03:00:00,10.4
2011-03-28 05:00:00,29.6
2011-03-28 06:00:00,70.1
2011-03-28 07:00:00,78.1
2011-03-28 08:00:00,71.4
2011-03-28 09:00:00,54.5
2011-03-28 10:00:00,78.7
2011-03-28 11:00:00,71.4
2011-03-28 12:00:00,129.7
2011-03-28 13:00:00,112.5
2011-03-28 14:00:00,105.5
2011-03-28 15:00:00,93.5
2011-03-28 16:00:00,137.4
2011-03-28 17:00:00,133.9
2011-03-28 18:00:00,126.4
2011-03-28 19:00:00,131.1
2011-03-28 20:00:00,131.1
2011-03-28 21:00:00,130.6
2011-03-28 22:00:00,115.3
2011-03-28 23:00:00,106.4
2011-03-29 00:00:00,44.7
2011-03-29 01:00:00,54.9
2011-03-29 02:00:00,58.3
2011-03-29 03:00:00,63.6
2011-03-29 04:00:00,21.0
2011-03-29 05:00:00,58.3
2011-03-29 06:00:00,63.6
2011-03-29 07:00:00,68.7
2011-03-29 08:00:00,86.2
2011-03-29 09:00:00,86.2
2011-03-29 10:00:00,99.1
2011-03-29 11:00:00,92.7
2011-03-29 12:00:00,108.5
2011-03-29 13:00:00,103.6
2011-03-29 14:00:00,120.4
2011-03-29 15:00:00,150.4
2011-03-29 16:00:00,181.4
2011-03-29 17:00:00,185.1
2011-03-29 18:00:00,116.8
2011-03-29 19:00:00,114.4
2011-03-29 20:00:00,111.9
2011-03-29 21:00:00,118.3
2011-03-29 22:00:00,133.4
2011-03-29 23:00:00,172.5
2011-03-30 00:00:00,81.9
2011-03-30 01:00:00,95.0
2011-03-30 02:00:00,104.7
2011-03-30 03:00:00,110.0
2011-03-30 04:00:00,119.7
2011-03-30 05:00:00,65.3
2011-03-30 06:00:00,101.5
2011-03-30 07:00:00,107.4
2011-03-30 08:00:00,116.1
2011-03-30 09:00:00,98.9
2011-03-30 10:00:00,111.5
2011-03-30 11:00:00,102.8
2011-03-30 12:00:00,162.1
2011-03-30 13:00:00,172.7
2011-03-30 14:00:00,120.7
2011-03-30 15:00:00,88.1
2011-03-30 16:00:00,74.9
2011-03-30 17:00:00,59.3
2011-03-30 18:00:00,68.3
2011-03-30 19:00:00,68.3
2011-03-30 20:00:00,61.9
2011-03-30 21:00:00,58.5
2011-03-30 22:00:00,63.7
2011-03-30 23:00:00,59.0
2011-03-31 00:00:00,20.1
2011-03-31 01:00:00,19.9
2011-03-31 02:00:00,19.9
2011-03-31 03:00:00,20.1
2011-03-31 04:00:00,20.1
2011-03-31 05:00:00,25.0
2011-03-31 06:00:00,30.2
2011-03-31 07:00:00,35.5
2011-03-31 08:00:00,36.8
2011-03-31 09:00:00,35.0
2011-03-31 10:00:00,36.9
2011-03-31 11:00:00,59.4
2011-03-31 12:00:00,60.8
2011-03-31 13:00:00,97.3
2011-03-31 14:00:00,117.9
2011-03-31 15:00:00,93.1
2011-03-31 16:00:00,112.3
2011-03-31 17:00:00,105.3
2011-03-31 18:00:00,93.7
2011-03-31 19:00:00,93.7
2011-03-31 20:00:00,122.1
2011-03-31 21:00:00,93.7
2011-03-31 22:00:00,127.1
2011-03-31 23:00:00,113.8
2011-04-20 00:00:00,44.5
2011-04-20 01:00:00,44.9
2011-04-20 02:00:00,43.7
2011-04-20 03:00:00,22.9
2011-04-20 04:00:00,45.0
2011-04-20 05:00:00,98.7
2011-04-20 06:00:00,99.0
2011-04-20 07:00:00,42.3
2011-04-20 08:00:00,324.4
2011-04-20 09:00:00,211.7
2011-04-20 10:00:00,320.8
2011-04-20 11:00:00,347.8
2011-04-20 12:00:00,253.5
2011-04-20 13:00:00,293.5
2011-04-20 14:00:00,301.1
2011-04-20 15:00:00,199.1
2011-04-20 16:00:00,199.1
2011-04-20 17:00:00,215.8
2011-04-20 18:00:00,231.8
2011-04-20 19:00:00,246.8
2011-04-20 20:00:00,293.1
2011-04-20 21:00:00,279.2
2011-04-20 22:00:00,275.6
2011-04-20 23:00:00,242.2
2011-04-21 00:00:00,18.1
2011-04-21 01:00:00,18.6
2011-04-21 02:00:00,58.8
2011-04-21 03:00:00,105.0
2011-04-21 04:00:00,72.6
2011-04-21 05:00:00,172.6
2011-04-21 06:00:00,190.0
2011-04-21 07:00:00,106.0
2011-04-21 08:00:00,105.1
2011-04-21 09:00:00,111.4
2011-04-21 10:00:00,135.4
2011-04-21 11:00:00,123.6
2011-04-21 12:00:00,144.1
2011-04-21 13:00:00,127.0
2011-04-21 14:00:00,135.5
2011-04-21 15:00:00,211.5
2011-04-21 16:00:00,176.9
2011-04-21 17:00:00,188.1
2011-04-21 18:00:00,167.3
2011-04-21 19:00:00,168.9
2011-04-21 20:00:00,200.6
2011-04-21 21:00:00,166.2
2011-04-21 22:00:00,205.7
2011-04-21 23:00:00,163.2
2011-04-22 00:00:00,11.7
2011-04-22 01:00:00,11.4
2011-04-22 02:00:00,39.0
2011-04-22 03:00:00,38.3
2011-04-22 04:00:00,39.2
2011-04-22 05:00:00,35.7
2011-04-22 06:00:00,60.9
2011-04-22 07:00:00,103.9
2011-04-22 08:00:00,85.1
2011-04-22 09:00:00,126.9
2011-04-22 10:00:00,122.6
2011-04-22 11:00:00,144.7
2011-04-22 12:00:00,158.2
2011-04-22 13:00:00,230.7
2011-04-22 14:00:00,192.8
2011-04-22 15:00:00,236.3
2011-04-22 16:00:00,220.3
2011-04-22 17:00:00,215.2
2011-04-22 18:00:00,215.2
2011-04-22 19:00:00,215.2
2011-04-22 20:00:00,200.4
2011-04-22 21:00:00,195.6
2011-04-22 22:00:00,184.7
2011-04-22 23:00:00,185.0
2011-04-23 00:00:00,43.2
2011-04-23 01:00:00,43.2
2011-04-23 02:00:00,57.1
2011-04-23 03:00:00,73.9
2011-04-23 04:00:00,73.2
2011-04-23 05:00:00,73.2
